Date,Open,High,Low,Close,Adj. Close,Volume
"Oct 1, 2024","1,480.65","1,487.95","1,462.82","1,464.82","1,459.00","16,431,642"
"Sep 30, 2024","1,519.40","1,524.97","1,474.40","1,476.57","1,470.70","27,008,814"
"Sep 27, 2024","1,499.00","1,533.47","1,492.00","1,526.18","1,520.10","20,597,478"
"Sep 26, 2024","1,490.65","1,504.00","1,488.05","1,497.95","1,491.99","18,818,998"
"Sep 25, 2024","1,483.90","1,496.50","1,480.20","1,493.95","1,488.01","7,069,002"
"Sep 24, 2024","1,488.50","1,500.50","1,487.88","1,489.38","1,483.45","17,137,444"
"Sep 23, 2024","1,491.00","1,501.50","1,488.95","1,493.38","1,487.43","8,832,314"
"Sep 20, 2024","1,474.00","1,495.00","1,471.38","1,485.93","1,480.01","30,897,320"
"Sep 19, 2024","1,466.25","1,476.50","1,455.55","1,469.68","1,463.83","16,955,902"
"Sep 18, 2024","1,470.00","1,482.00","1,460.55","1,463.45","1,457.63","8,574,714"
"Sep 17, 2024","1,474.00","1,477.47","1,466.63","1,472.30","1,466.44","5,935,328"
"Sep 16, 2024","1,477.55","1,480.90","1,464.75","1,471.35","1,465.50","5,481,774"
"Sep 13, 2024","1,476.40","1,483.15","1,469.50","1,472.63","1,466.77","8,711,328"
"Sep 12, 2024","1,457.00","1,486.00","1,445.88","1,479.80","1,473.91","22,349,376"
"Sep 11, 2024","1,463.05","1,468.75","1,447.55","1,451.50","1,445.73","9,760,202"
"Sep 10, 2024","1,460.50","1,472.05","1,457.57","1,461.53","1,455.71","10,768,260"
"Sep 9, 2024","1,466.50","1,469.93","1,455.60","1,462.45","1,456.63","9,010,298"
"Sep 6, 2024","1,492.50","1,497.00","1,461.63","1,464.82","1,459.00","19,394,228"
"Sep 5, 2024","1,519.05","1,525.78","1,487.05","1,492.97","1,487.04","16,264,168"
"Sep 4, 2024","1,500.70","1,517.50","1,499.50","1,514.55","1,508.53","11,983,304"
"Sep 3, 2024","1,521.25","1,523.00","1,507.50","1,509.13","1,503.12","10,923,800"
"Sep 2, 2024","1,510.88","1,526.80","1,506.63","1,516.25","1,510.22","11,240,852"
"Aug 30, 2024","1,534.00","1,539.72","1,503.32","1,509.63","1,503.62","41,620,730"
"Aug 29, 2024","1,503.10","1,537.00","1,494.00","1,520.93","1,514.87","38,335,358"
